route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed,ct_cardinal_direction
120,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617376__MCOB-DO:121:0:Weekday:2:25SEP:31001:12345,"Lynnwood City Center Station",0,MCOB-DO:121:0:Weekday:2:25SEP:31001:12345,120:131,1,1,W
120,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617377__MCOB-DO:121:0:Weekday:2:25SEP:31001:12345,"Lynnwood City Center Station",0,MCOB-DO:121:0:Weekday:2:25SEP:31001:12345,120:131,1,1,W
120,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617378__MCOB-DO:121:0:Weekday:2:25SEP:31004:12345,"Lynnwood City Center Station",0,MCOB-DO:121:0:Weekday:2:25SEP:31004:12345,120:131,1,1,W
120,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617379__MCOB-DO:121:0:Weekday:2:25SEP:31004:12345,"Lynnwood City Center Station",0,MCOB-DO:121:0:Weekday:2:25SEP:31004:12345,120:131,1,1,W
120,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617380__MCOB-DO:121:0:Weekday:2:25SEP:31004:12345,"Lynnwood City Center Station",0,MCOB-DO:121:0:Weekday:2:25SEP:31004:12345,120:131,1,1,W
120,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617381__MCOB-DO:121:0:Weekday:2:25SEP:31004:12345,"Lynnwood City Center Station",0,MCOB-DO:121:0:Weekday:2:25SEP:31004:12345,120:131,1,1,W
120,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617382__MCOB-DO:121:0:Weekday:2:25SEP:31001:12345,"Lynnwood City Center Station",0,MCOB-DO:121:0:Weekday:2:25SEP:31001:12345,120:131,1,1,W
120,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617383__MCOB-DO:121:0:Weekday:2:25SEP:31001:12345,"Lynnwood City Center Station",0,MCOB-DO:121:0:Weekday:2:25SEP:31001:12345,120:131,1,1,W
120,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617384__MCOB-DO:121:0:Weekday:2:25SEP:31010:12345,"Lynnwood City Center Station",0,MCOB-DO:121:0:Weekday:2:25SEP:31010:12345,120:131,1,1,W
120,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617385__MCOB-DO:121:0:Weekday:2:25SEP:31001:12345,"Lynnwood City Center Station",0,MCOB-DO:121:0:Weekday:2:25SEP:31001:12345,120:131,1,1,W
120,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617386__MCOB-DO:121:0:Weekday:2:25SEP:31004:12345,"Lynnwood City Center Station",0,MCOB-DO:121:0:Weekday:2:25SEP:31004:12345,120:131,1,1,W
120,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617387__MCOB-DO:121:0:Weekday:2:25SEP:31010:12345,"Lynnwood City Center Station",0,MCOB-DO:121:0:Weekday:2:25SEP:31010:12345,120:131,1,1,W
120,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617388__MCOB-DO:121:0:Weekday:2:25SEP:31003:12345,"Lynnwood City Center Station",0,MCOB-DO:121:0:Weekday:2:25SEP:31003:12345,120:131,1,1,W
114,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617389__MCOB-DO:121:0:Weekday:2:25SEP:41017:12345,"Aurora Village",0,MCOB-DO:121:0:Weekday:2:25SEP:41017:12345,114:66,1,1,S
102,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617390__MCOB-DO:121:0:Weekday:2:25SEP:61025:12345,"Edmonds Station",0,MCOB-DO:121:0:Weekday:2:25SEP:61025:12345,102:72,1,1,W
102,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617391__MCOB-DO:121:0:Weekday:2:25SEP:61007:12345,"Edmonds Station",0,MCOB-DO:121:0:Weekday:2:25SEP:61007:12345,102:72,1,1,W
114,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617392__MCOB-DO:121:0:Weekday:2:25SEP:61032:12345,"Aurora Village",0,MCOB-DO:121:0:Weekday:2:25SEP:61032:12345,114:66,1,1,S
102,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617393__MCOB-DO:121:0:Weekday:2:25SEP:41004:12345,"Edmonds Station",0,MCOB-DO:121:0:Weekday:2:25SEP:41004:12345,102:72,1,1,W
114,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617394__MCOB-DO:121:0:Weekday:2:25SEP:41015:12345,"Aurora Village",0,MCOB-DO:121:0:Weekday:2:25SEP:41015:12345,114:66,1,1,S
102,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617395__MCOB-DO:121:0:Weekday:2:25SEP:41018:12345,"Edmonds Station",0,MCOB-DO:121:0:Weekday:2:25SEP:41018:12345,102:72,1,1,W
114,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617396__MCOB-DO:121:0:Weekday:2:25SEP:41035:12345,"Aurora Village",0,MCOB-DO:121:0:Weekday:2:25SEP:41035:12345,114:66,1,1,S
102,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617397__MCOB-DO:121:0:Weekday:2:25SEP:61006:12345,"Edmonds Station",0,MCOB-DO:121:0:Weekday:2:25SEP:61006:12345,102:72,1,1,W
114,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617398__MCOB-DO:121:0:Weekday:2:25SEP:41021:12345,"Aurora Village",0,MCOB-DO:121:0:Weekday:2:25SEP:41021:12345,114:66,1,1,S
114,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617399__MCOB-DO:121:0:Weekday:2:25SEP:41015:12345,"Aurora Village",0,MCOB-DO:121:0:Weekday:2:25SEP:41015:12345,114:66,1,1,S
102,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617400__MCOB-DO:121:0:Weekday:2:25SEP:61015:12345,"Edmonds Station",0,MCOB-DO:121:0:Weekday:2:25SEP:61015:12345,102:72,1,1,W
102,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617401__MCOB-DO:121:0:Weekday:2:25SEP:61017:12345,"Edmonds Station",0,MCOB-DO:121:0:Weekday:2:25SEP:61017:12345,102:72,1,1,W
102,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617402__MCOB-DO:121:0:Weekday:2:25SEP:61007:12345,"Edmonds Station",0,MCOB-DO:121:0:Weekday:2:25SEP:61007:12345,102:72,1,1,W
114,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617403__MCOB-DO:121:0:Weekday:2:25SEP:41014:12345,"Aurora Village",0,MCOB-DO:121:0:Weekday:2:25SEP:41014:12345,114:66,1,1,S
102,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617404__MCOB-DO:121:0:Weekday:2:25SEP:61033:12345,"Edmonds Station",0,MCOB-DO:121:0:Weekday:2:25SEP:61033:12345,102:72,1,1,W
102,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617405__MCOB-DO:121:0:Weekday:2:25SEP:61036:12345,"Edmonds Station",0,MCOB-DO:121:0:Weekday:2:25SEP:61036:12345,102:72,1,1,W
102,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617406__MCOB-DO:121:0:Weekday:2:25SEP:61025:12345,"Edmonds Station",0,MCOB-DO:121:0:Weekday:2:25SEP:61025:12345,102:72,1,1,W
102,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617407__MCOB-DO:121:0:Weekday:2:25SEP:41018:12345,"Edmonds Station",0,MCOB-DO:121:0:Weekday:2:25SEP:41018:12345,102:73,1,1,W
114,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617408__MCOB-DO:121:0:Weekday:2:25SEP:41030:12345,"Aurora Village",0,MCOB-DO:121:0:Weekday:2:25SEP:41030:12345,114:66,1,1,S
114,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617409__MCOB-DO:121:0:Weekday:2:25SEP:41015:12345,"Aurora Village",0,MCOB-DO:121:0:Weekday:2:25SEP:41015:12345,114:66,1,1,S
102,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617410__MCOB-DO:121:0:Weekday:2:25SEP:61039:12345,"Edmonds Station",0,MCOB-DO:121:0:Weekday:2:25SEP:61039:12345,102:72,1,1,W
102,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617411__MCOB-DO:121:0:Weekday:2:25SEP:61006:12345,"Edmonds Station",0,MCOB-DO:121:0:Weekday:2:25SEP:61006:12345,102:72,1,1,W
114,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617412__MCOB-DO:121:0:Weekday:2:25SEP:41021:12345,"Aurora Village",0,MCOB-DO:121:0:Weekday:2:25SEP:41021:12345,114:66,1,1,S
102,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617413__MCOB-DO:121:0:Weekday:2:25SEP:61017:12345,"Edmonds Station",0,MCOB-DO:121:0:Weekday:2:25SEP:61017:12345,102:72,1,1,W
114,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617414__MCOB-DO:121:0:Weekday:2:25SEP:41056:12345,"Aurora Village",0,MCOB-DO:121:0:Weekday:2:25SEP:41056:12345,114:66,1,1,S
102,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617415__MCOB-DO:121:0:Weekday:2:25SEP:41018:12345,"Lynnwood City Center Station",1,MCOB-DO:121:0:Weekday:2:25SEP:41018:12345,102:71,1,1,E
102,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617416__MCOB-DO:121:0:Weekday:2:25SEP:61007:12345,"Edmonds Station",0,MCOB-DO:121:0:Weekday:2:25SEP:61007:12345,102:72,1,1,W
102,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617417__MCOB-DO:121:0:Weekday:2:25SEP:41037:12345,"Edmonds Station",0,MCOB-DO:121:0:Weekday:2:25SEP:41037:12345,102:72,1,1,W
114,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617418__MCOB-DO:121:0:Weekday:2:25SEP:61012:12345,"Lynnwood City Center Station",1,MCOB-DO:121:0:Weekday:2:25SEP:61012:12345,114:67,1,1,N
102,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617419__MCOB-DO:121:0:Weekday:2:25SEP:61015:12345,"Edmonds Station",0,MCOB-DO:121:0:Weekday:2:25SEP:61015:12345,102:72,1,1,W
114,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617420__MCOB-DO:121:0:Weekday:2:25SEP:61012:12345,"Aurora Village",0,MCOB-DO:121:0:Weekday:2:25SEP:61012:12345,114:66,1,1,S
114,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617421__MCOB-DO:121:0:Weekday:2:25SEP:41044:12345,"Lynnwood City Center Station",1,MCOB-DO:121:0:Weekday:2:25SEP:41044:12345,114:67,1,1,N
102,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617422__MCOB-DO:121:0:Weekday:2:25SEP:61013:12345,"Lynnwood City Center Station",1,MCOB-DO:121:0:Weekday:2:25SEP:61013:12345,102:71,1,1,E
102,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617423__MCOB-DO:121:0:Weekday:2:25SEP:61007:12345,"Lynnwood City Center Station",1,MCOB-DO:121:0:Weekday:2:25SEP:61007:12345,102:71,1,1,E
114,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617424__MCOB-DO:121:0:Weekday:2:25SEP:41030:12345,"Lynnwood City Center Station",1,MCOB-DO:121:0:Weekday:2:25SEP:41030:12345,114:67,1,1,N
102,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617425__MCOB-DO:121:0:Weekday:2:25SEP:41004:12345,"Lynnwood City Center Station",1,MCOB-DO:121:0:Weekday:2:25SEP:41004:12345,102:71,1,1,E
102,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617426__MCOB-DO:121:0:Weekday:2:25SEP:61025:12345,"Lynnwood City Center Station",1,MCOB-DO:121:0:Weekday:2:25SEP:61025:12345,102:71,1,1,E
114,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617427__MCOB-DO:121:0:Weekday:2:25SEP:41021:12345,"Lynnwood City Center Station",1,MCOB-DO:121:0:Weekday:2:25SEP:41021:12345,114:67,1,1,N
102,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617428__MCOB-DO:121:0:Weekday:2:25SEP:41035:12345,"Lynnwood City Center Station",1,MCOB-DO:121:0:Weekday:2:25SEP:41035:12345,102:71,1,1,E
114,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617429__MCOB-DO:121:0:Weekday:2:25SEP:61032:12345,"Lynnwood City Center Station",1,MCOB-DO:121:0:Weekday:2:25SEP:61032:12345,114:67,1,1,N
114,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617430__MCOB-DO:121:0:Weekday:2:25SEP:41015:12345,"Lynnwood City Center Station",1,MCOB-DO:121:0:Weekday:2:25SEP:41015:12345,114:67,1,1,N
114,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617431__MCOB-DO:121:0:Weekday:2:25SEP:41008:12345,"Lynnwood City Center Station",1,MCOB-DO:121:0:Weekday:2:25SEP:41008:12345,114:67,1,1,N
114,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617432__MCOB-DO:121:0:Weekday:2:25SEP:41035:12345,"Lynnwood City Center Station",1,MCOB-DO:121:0:Weekday:2:25SEP:41035:12345,114:67,1,1,N
102,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617433__MCOB-DO:121:0:Weekday:2:25SEP:61007:12345,"Lynnwood City Center Station",1,MCOB-DO:121:0:Weekday:2:25SEP:61007:12345,102:71,1,1,E
102,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617434__MCOB-DO:121:0:Weekday:2:25SEP:61017:12345,"Lynnwood City Center Station",1,MCOB-DO:121:0:Weekday:2:25SEP:61017:12345,102:71,1,1,E
102,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617435__MCOB-DO:121:0:Weekday:2:25SEP:61006:12345,"Lynnwood City Center Station",1,MCOB-DO:121:0:Weekday:2:25SEP:61006:12345,102:71,1,1,E
114,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617436__MCOB-DO:121:0:Weekday:2:25SEP:41021:12345,"Lynnwood City Center Station",1,MCOB-DO:121:0:Weekday:2:25SEP:41021:12345,114:67,1,1,N
114,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617437__MCOB-DO:121:0:Weekday:2:25SEP:41014:12345,"Lynnwood City Center Station",1,MCOB-DO:121:0:Weekday:2:25SEP:41014:12345,114:67,1,1,N
114,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617438__MCOB-DO:121:0:Weekday:2:25SEP:41015:12345,"Lynnwood City Center Station",1,MCOB-DO:121:0:Weekday:2:25SEP:41015:12345,114:67,1,1,N
102,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617439__MCOB-DO:121:0:Weekday:2:25SEP:61036:12345,"Lynnwood City Center Station",1,MCOB-DO:121:0:Weekday:2:25SEP:61036:12345,102:71,1,1,E
114,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617440__MCOB-DO:121:0:Weekday:2:25SEP:41024:12345,"Lynnwood City Center Station",1,MCOB-DO:121:0:Weekday:2:25SEP:41024:12345,114:67,1,1,N
114,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617441__MCOB-DO:121:0:Weekday:2:25SEP:41010:12345,"Lynnwood City Center Station",1,MCOB-DO:121:0:Weekday:2:25SEP:41010:12345,114:67,1,1,N
102,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617442__MCOB-DO:121:0:Weekday:2:25SEP:61015:12345,"Lynnwood City Center Station",1,MCOB-DO:121:0:Weekday:2:25SEP:61015:12345,102:71,1,1,E
102,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617443__MCOB-DO:121:0:Weekday:2:25SEP:61025:12345,"Lynnwood City Center Station",1,MCOB-DO:121:0:Weekday:2:25SEP:61025:12345,102:71,1,1,E
102,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617444__MCOB-DO:121:0:Weekday:2:25SEP:61033:12345,"Lynnwood City Center Station",1,MCOB-DO:121:0:Weekday:2:25SEP:61033:12345,102:71,1,1,E
114,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617445__MCOB-DO:121:0:Weekday:2:25SEP:41035:12345,"Lynnwood City Center Station",1,MCOB-DO:121:0:Weekday:2:25SEP:41035:12345,114:67,1,1,N
102,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617446__MCOB-DO:121:0:Weekday:2:25SEP:41018:12345,"Lynnwood City Center Station",1,MCOB-DO:121:0:Weekday:2:25SEP:41018:12345,102:71,1,1,E
114,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617447__MCOB-DO:121:0:Weekday:2:25SEP:41030:12345,"Lynnwood City Center Station",1,MCOB-DO:121:0:Weekday:2:25SEP:41030:12345,114:67,1,1,N
102,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617448__MCOB-DO:121:0:Weekday:2:25SEP:61039:12345,"Lynnwood City Center Station",1,MCOB-DO:121:0:Weekday:2:25SEP:61039:12345,102:71,1,1,E
114,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617449__MCOB-DO:121:0:Weekday:2:25SEP:41056:12345,"Lynnwood City Center Station",1,MCOB-DO:121:0:Weekday:2:25SEP:41056:12345,114:67,1,1,N
114,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617450__MCOB-DO:121:0:Weekday:2:25SEP:41021:12345,"Lynnwood City Center Station",1,MCOB-DO:121:0:Weekday:2:25SEP:41021:12345,114:67,1,1,N
102,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617451__MCOB-DO:121:0:Weekday:2:25SEP:61017:12345,"Lynnwood City Center Station",1,MCOB-DO:121:0:Weekday:2:25SEP:61017:12345,102:71,1,1,E
102,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617452__MCOB-DO:121:0:Weekday:2:25SEP:61006:12345,"Lynnwood City Center Station",1,MCOB-DO:121:0:Weekday:2:25SEP:61006:12345,102:71,1,1,E
114,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617453__MCOB-DO:121:0:Weekday:2:25SEP:61012:12345,"Lynnwood City Center Station",1,MCOB-DO:121:0:Weekday:2:25SEP:61012:12345,114:67,1,1,N
114,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617454__MCOB-DO:121:0:Weekday:2:25SEP:41015:12345,"Lynnwood City Center Station",1,MCOB-DO:121:0:Weekday:2:25SEP:41015:12345,114:67,1,1,N
102,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617455__MCOB-DO:121:0:Weekday:2:25SEP:61033:12345,"Lynnwood City Center Station",1,MCOB-DO:121:0:Weekday:2:25SEP:61033:12345,102:71,1,1,E
119,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617456__MCOB-DO:121:0:Weekday:2:25SEP:41007:12345,"Ash Way P&R",1,MCOB-DO:121:0:Weekday:2:25SEP:41007:12345,119:136,1,1,N
119,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617457__MCOB-DO:121:0:Weekday:2:25SEP:41023:12345,"Ash Way P&R",1,MCOB-DO:121:0:Weekday:2:25SEP:41023:12345,119:136,1,1,N
119,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617458__MCOB-DO:121:0:Weekday:2:25SEP:41038:12345,"Ash Way P&R",1,MCOB-DO:121:0:Weekday:2:25SEP:41038:12345,119:136,1,1,N
119,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617459__MCOB-DO:121:0:Weekday:2:25SEP:41024:12345,"Ash Way P&R",1,MCOB-DO:121:0:Weekday:2:25SEP:41024:12345,119:136,1,1,N
119,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617460__MCOB-DO:121:0:Weekday:2:25SEP:41042:12345,"Ash Way P&R",1,MCOB-DO:121:0:Weekday:2:25SEP:41042:12345,119:136,1,1,N
119,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617461__MCOB-DO:121:0:Weekday:2:25SEP:41034:12345,"Ash Way P&R",1,MCOB-DO:121:0:Weekday:2:25SEP:41034:12345,119:136,1,1,N
119,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617462__MCOB-DO:121:0:Weekday:2:25SEP:41040:12345,"Ash Way P&R",1,MCOB-DO:121:0:Weekday:2:25SEP:41040:12345,119:136,1,1,N
119,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617463__MCOB-DO:121:0:Weekday:2:25SEP:41011:12345,"Ash Way P&R",1,MCOB-DO:121:0:Weekday:2:25SEP:41011:12345,119:136,1,1,N
119,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617464__MCOB-DO:121:0:Weekday:2:25SEP:41052:12345,"Ash Way P&R",1,MCOB-DO:121:0:Weekday:2:25SEP:41052:12345,119:136,1,1,N
119,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617465__MCOB-DO:121:0:Weekday:2:25SEP:41045:12345,"Ash Way P&R",1,MCOB-DO:121:0:Weekday:2:25SEP:41045:12345,119:136,1,1,N
119,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617466__MCOB-DO:121:0:Weekday:2:25SEP:41013:12345,"Ash Way P&R",1,MCOB-DO:121:0:Weekday:2:25SEP:41013:12345,119:136,1,1,N
119,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617467__MCOB-DO:121:0:Weekday:2:25SEP:41045:12345,"Ash Way P&R",1,MCOB-DO:121:0:Weekday:2:25SEP:41045:12345,119:136,1,1,N
119,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617468__MCOB-DO:121:0:Weekday:2:25SEP:41007:12345,"Ash Way P&R",1,MCOB-DO:121:0:Weekday:2:25SEP:41007:12345,119:136,1,1,N
119,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617469__MCOB-DO:121:0:Weekday:2:25SEP:41011:12345,"Ash Way P&R",1,MCOB-DO:121:0:Weekday:2:25SEP:41011:12345,119:136,1,1,N
119,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617470__MCOB-DO:121:0:Weekday:2:25SEP:41053:12345,"Ash Way P&R",1,MCOB-DO:121:0:Weekday:2:25SEP:41053:12345,119:136,1,1,N
119,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617471__MCOB-DO:121:0:Weekday:2:25SEP:41052:12345,"Ash Way P&R",1,MCOB-DO:121:0:Weekday:2:25SEP:41052:12345,119:136,1,1,N
119,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617472__MCOB-DO:121:0:Weekday:2:25SEP:41011:12345,"Mountlake Terrace Station",0,MCOB-DO:121:0:Weekday:2:25SEP:41011:12345,119:135,1,1,S
119,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617473__MCOB-DO:121:0:Weekday:2:25SEP:41037:12345,"Mountlake Terrace Station",0,MCOB-DO:121:0:Weekday:2:25SEP:41037:12345,119:135,1,1,S
119,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617474__MCOB-DO:121:0:Weekday:2:25SEP:41023:12345,"Mountlake Terrace Station",0,MCOB-DO:121:0:Weekday:2:25SEP:41023:12345,119:135,1,1,S
119,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617475__MCOB-DO:121:0:Weekday:2:25SEP:41040:12345,"Mountlake Terrace Station",0,MCOB-DO:121:0:Weekday:2:25SEP:41040:12345,119:135,1,1,S
119,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617476__MCOB-DO:121:0:Weekday:2:25SEP:41053:12345,"Mountlake Terrace Station",0,MCOB-DO:121:0:Weekday:2:25SEP:41053:12345,119:135,1,1,S
119,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617477__MCOB-DO:121:0:Weekday:2:25SEP:41016:12345,"Mountlake Terrace Station",0,MCOB-DO:121:0:Weekday:2:25SEP:41016:12345,119:135,1,1,S
119,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617478__MCOB-DO:121:0:Weekday:2:25SEP:41038:12345,"Mountlake Terrace Station",0,MCOB-DO:121:0:Weekday:2:25SEP:41038:12345,119:135,1,1,S
119,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617479__MCOB-DO:121:0:Weekday:2:25SEP:41052:12345,"Mountlake Terrace Station",0,MCOB-DO:121:0:Weekday:2:25SEP:41052:12345,119:135,1,1,S
119,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617480__MCOB-DO:121:0:Weekday:2:25SEP:41011:12345,"Mountlake Terrace Station",0,MCOB-DO:121:0:Weekday:2:25SEP:41011:12345,119:135,1,1,S
112,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617481__MCOB-DO:121:0:Weekday:2:25SEP:41038:12345,"Ash Way P&R",1,MCOB-DO:121:0:Weekday:2:25SEP:41038:12345,112:160,1,1,N
112,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617482__MCOB-DO:121:0:Weekday:2:25SEP:41034:12345,"Ash Way P&R",1,MCOB-DO:121:0:Weekday:2:25SEP:41034:12345,112:160,1,1,N
112,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617483__MCOB-DO:121:0:Weekday:2:25SEP:41014:12345,"Ash Way P&R",1,MCOB-DO:121:0:Weekday:2:25SEP:41014:12345,112:160,1,1,N
112,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617484__MCOB-DO:121:0:Weekday:2:25SEP:41038:12345,"Mountlake Terrace Station",0,MCOB-DO:121:0:Weekday:2:25SEP:41038:12345,112:159,1,1,S
112,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617485__MCOB-DO:121:0:Weekday:2:25SEP:41037:12345,"Ash Way P&R",1,MCOB-DO:121:0:Weekday:2:25SEP:41037:12345,112:160,1,1,N
112,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617486__MCOB-DO:121:0:Weekday:2:25SEP:41045:12345,"Ash Way P&R",1,MCOB-DO:121:0:Weekday:2:25SEP:41045:12345,112:160,1,1,N
112,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617487__MCOB-DO:121:0:Weekday:2:25SEP:41020:12345,"Ash Way P&R",1,MCOB-DO:121:0:Weekday:2:25SEP:41020:12345,112:160,1,1,N
112,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617488__MCOB-DO:121:0:Weekday:2:25SEP:41014:12345,"Mountlake Terrace Station",0,MCOB-DO:121:0:Weekday:2:25SEP:41014:12345,112:159,1,1,S
112,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617489__MCOB-DO:121:0:Weekday:2:25SEP:41018:12345,"Mountlake Terrace Station",0,MCOB-DO:121:0:Weekday:2:25SEP:41018:12345,112:159,1,1,S
112,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617490__MCOB-DO:121:0:Weekday:2:25SEP:41040:12345,"Ash Way P&R",1,MCOB-DO:121:0:Weekday:2:25SEP:41040:12345,112:160,1,1,N
112,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617491__MCOB-DO:121:0:Weekday:2:25SEP:41009:12345,"Ash Way P&R",1,MCOB-DO:121:0:Weekday:2:25SEP:41009:12345,112:160,1,1,N
112,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617492__MCOB-DO:121:0:Weekday:2:25SEP:41024:12345,"Mountlake Terrace Station",0,MCOB-DO:121:0:Weekday:2:25SEP:41024:12345,112:159,1,1,S
112,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617493__MCOB-DO:121:0:Weekday:2:25SEP:41034:12345,"Mountlake Terrace Station",0,MCOB-DO:121:0:Weekday:2:25SEP:41034:12345,112:159,1,1,S
112,MCOB-DO:121:0:Weekday:2:25SEP:12345,13617494__MCOB-DO:121:0:Weekday:2:25SEP:41042:12345,"Mountlake Terrace Station",0,MCOB-DO:121:0:Weekday:2:25SEP:41042:12345,112:159,1,1,S
